,IMDB,Metacritic,Rotten Tomatoes,Rank,Worldwide Box Office,Awards,Actors_1,Actors_2,Actors_3,directors_1,directors_2,Country_1,language_1,language_2,Genre_1,Genre_2
3102,5.9,37,0.28,4028.0,27100030,0,0,0,0,1415,0,63,27,47,4,7
3103,5.3,35,0.19,7017.0,8959883,0,0,0,0,974,0,63,27,0,4,20
3104,5.7,52,0.52,2559.0,53425292,0,0,0,0,432,0,63,27,0,7,17
3105,2.2,14,0.07,9016.0,4273372,0,0,0,0,1727,0,63,27,0,7,13
3106,7.2,70,0.84,6202.0,11843260,0,0,0,0,790,0,63,27,92,5,7
3107,5.3,12,0.1,8171.0,5942218,0,0,0,0,417,0,10,27,0,4,17
3108,6.3,52,0.6,3398.0,35456949,0,0,0,0,1329,0,63,27,0,4,17
3109,5.3,22,0.05,1619.0,96469187,0,0,0,0,799,0,63,27,92,4,8
3110,4.9,28,0.06,2807.0,46815807,0,0,0,0,880,0,63,27,34,4,8
3111,6.0,47,0.34,4571.0,21851362,0,0,0,0,1422,0,63,27,0,4,5
3112,4.2,45,0.33,3027.0,41975388,0,0,0,0,1712,0,63,27,0,4,7
3113,6.7,57,0.71,3464.0,34487202,0,0,0,0,805,0,63,27,0,7,17
3114,6.1,50,0.38,5645.0,14603001,0,0,0,0,896,0,62,27,0,7,9
3115,7.4,77,0.95,4036.0,27025600,0,0,0,0,1181,0,23,40,27,4,7
3116,7.0,69,0.77,6381.0,11131455,0,0,0,0,1736,0,63,27,0,7,17
3117,6.8,75,0.86,6942.0,9182500,0,0,0,0,373,0,17,27,47,4,7
3118,7.4,76,0.84,3506.0,33983855,0,0,0,0,230,0,62,27,32,7,17
3119,7.4,76,0.84,8510.0,5200601,0,0,0,0,230,0,62,27,32,7,17
3120,7.3,71,0.83,2513.0,55193251,0,0,0,0,979,0,62,27,54,4,0
3121,7.3,0,0.75,8072.0,6121582,0,0,0,0,1303,0,63,27,0,4,7
3122,7.1,59,0.77,4124.0,26000000,1,0,0,0,1765,0,63,27,54,4,9
3123,5.8,64,0.74,7417.0,7770731,0,0,0,0,824,0,2,27,0,4,7
3124,7.3,70,0.74,9751.0,3221000,0,0,0,0,110,0,63,27,0,4,7
3125,6.3,57,0.67,2587.0,52743674,0,0,0,0,1282,0,63,27,94,5,7
3126,6.2,42,0.23,692.0,219519367,0,0,0,0,1477,0,63,27,32,0,1
3127,6.1,62,0.69,2671.0,50445860,0,0,0,0,1592,0,63,27,0,4,17
3128,7.0,0,0.4,4206.0,25310938,0,0,0,0,596,0,63,27,96,0,5
3129,4.2,22,0.03,2393.0,58953319,0,0,0,0,1371,0,63,27,0,0,1
3130,6.5,0,0.8,4824.0,20000000,0,0,0,0,847,0,63,27,51,4,0
3131,7.3,61,0.82,3592.0,32653000,3,0,0,0,607,0,63,27,0,7,17
3132,7.2,0,0.4,4440.0,23000000,0,0,0,0,1443,0,63,27,0,4,7
3133,6.5,68,0.75,4136.0,25928721,0,0,0,0,502,0,63,27,47,5,7
3134,7.0,76,0.85,5070.0,18136000,0,0,0,0,1415,0,63,27,0,4,7
3135,5.4,41,0.2,4321.0,24159872,0,0,0,0,1545,0,63,27,0,0,20
3136,6.9,78,0.94,2049.0,71624879,0,0,0,0,767,399,63,27,0,4,5
3137,5.9,34,0.27,5126.0,17768757,0,0,0,0,454,0,63,27,0,12,20
3138,6.1,71,0.89,4622.0,21486757,0,0,0,0,893,0,63,27,0,4,5
3139,5.7,0,0.0,5499.0,15394200,0,0,0,0,412,0,10,27,0,0,5
3140,5.9,0,0.38,6433.0,10986645,0,0,0,0,204,0,63,27,0,4,17
3141,6.5,0,0.45,4778.0,20218664,0,0,0,0,1334,1549,63,27,0,2,1
3142,6.1,0,0.72,4584.0,21756163,0,0,0,0,1491,0,63,27,0,0,5
3143,5.7,0,0.5,5276.0,16774699,0,0,0,0,567,0,63,27,0,1,7
3144,6.2,44,0.12,4319.0,24172899,0,0,0,0,1293,0,63,27,0,4,7
3145,6.7,78,0.88,5397.0,16030096,0,0,0,0,219,0,63,27,0,5,7
3146,6.0,49,0.48,1961.0,76578911,0,0,0,0,245,0,63,27,0,4,8
3147,6.1,0,0.19,4956.0,18972237,0,0,0,0,1128,0,63,27,0,17,7
3148,2.9,24,0.06,4968.0,18880508,0,0,0,0,1278,0,63,27,0,4,8
3149,6.5,28,0.29,3969.0,27807627,0,0,0,0,533,0,63,27,0,4,7
3150,5.3,27,0.13,8948.0,4398989,0,0,0,0,1079,0,18,27,32,4,7
3151,5.6,24,0.19,1710.0,90717684,0,0,0,0,782,0,63,27,0,7,17
3152,7.0,59,0.76,5121.0,17804273,0,0,0,0,1463,0,63,27,0,7,20
3153,5.4,27,0.1,6590.0,10397365,0,0,0,0,1081,0,63,27,78,4,15
3154,6.1,46,0.33,5881.0,13441957,0,0,0,0,610,0,63,27,92,4,5
3155,6.9,49,0.5,5363.0,16193713,0,0,0,0,1132,0,63,27,0,7,0
3156,4.1,19,0.11,3269.0,37659652,0,0,0,0,1401,0,63,27,0,12,20
3157,6.4,43,0.4,5917.0,13203044,0,0,0,0,1765,0,63,27,54,4,17
3158,6.9,63,0.74,3886.0,28915761,0,0,0,0,1165,0,63,27,0,4,7
3159,6.9,59,0.64,3153.0,39498360,0,0,0,0,831,0,63,27,0,7,8
3160,6.7,67,0.66,8080.0,6102830,0,0,0,0,1667,0,63,27,0,4,7
3161,5.5,0,0.22,6498.0,10688486,0,0,0,0,347,0,63,27,0,7,0
3162,7.6,0,0.57,6107.0,12267275,0,0,0,0,651,0,54,27,0,7,17
3163,5.9,0,0.0,2996.0,42446455,0,0,0,0,1462,567,63,27,0,1,7
3164,7.5,78,0.94,5972.0,12961389,0,0,0,0,869,0,63,27,92,7,15
3165,7.1,85,0.94,8256.0,5751320,0,0,0,0,822,0,62,27,0,5,7
3166,6.6,48,0.64,5949.0,13030057,0,0,0,0,943,0,63,27,0,0,4
3167,6.2,41,0.18,1060.0,153733800,0,0,0,0,1662,0,63,27,103,0,4
3168,6.4,36,0.25,4385.0,23549031,0,0,0,0,11,0,63,27,0,5,7
3169,6.5,51,0.47,6669.0,10084623,0,0,0,0,23,0,62,27,0,7,17
3170,7.7,77,0.9,8147.0,6000000,0,0,0,0,434,0,63,27,0,7,17
3171,3.7,39,0.17,4245.0,25011000,0,0,0,0,813,0,63,27,32,12,0
3172,6.7,62,0.59,5813.0,13800000,0,0,0,0,1090,0,63,27,0,7,13
3173,7.7,68,0.81,6153.0,12005968,0,0,0,0,1755,0,63,27,92,1,7
3174,7.1,64,0.82,5533.0,15198912,0,0,0,0,1730,0,63,27,94,3,5
3175,7.3,0,0.82,5089.0,18002290,1,0,0,0,834,0,62,27,32,5,7
3176,6.3,45,0.41,4336.0,24000000,0,0,0,0,435,1169,63,27,0,12,0
3177,7.4,81,0.84,3385.0,35708042,0,0,0,0,670,0,63,27,0,7,20
3178,6.8,0,0.4,3755.0,30441738,2,0,0,0,508,0,63,27,0,7,19
3179,7.4,61,0.88,4526.0,22228000,2,0,0,0,1089,0,63,27,0,7,0
3180,6.4,61,0.76,6601.0,10353438,0,0,0,0,221,0,63,27,0,4,17
3181,4.9,13,0.13,3948.0,28100000,0,0,0,0,608,0,20,27,0,0,4
3182,5.9,71,0.85,4008.0,27400000,0,0,0,0,1617,0,63,27,0,4,7
3183,5.5,64,0.18,6749.0,9917242,0,0,0,0,635,0,63,27,0,4,9
3184,6.6,0,0.3,7110.0,8622757,0,0,0,0,362,0,63,27,0,4,17
3185,6.2,0,0.0,5975.0,12947763,0,0,0,0,524,0,63,27,0,12,15
3186,5.3,58,0.58,5675.0,14481606,0,0,0,0,85,0,63,27,0,12,15
3187,5.6,40,0.4,6796.0,9697739,0,0,0,0,619,0,63,27,0,1,8
3188,6.1,39,0.33,5774.0,14000000,0,0,0,0,1129,0,63,27,0,4,9
3189,5.7,25,0.13,5778.0,14000000,0,0,0,0,739,0,63,27,0,7,15
3190,7.0,0,0.76,6784.0,9747988,0,0,0,0,662,0,63,27,0,0,5
3191,6.3,45,0.54,4216.0,25216243,0,0,0,0,587,0,63,27,0,0,18
3192,4.6,40,0.18,5753.0,14114000,0,0,0,0,545,0,63,27,0,12,20
3193,5.3,51,0.29,2050.0,71609321,0,0,0,0,469,0,63,27,0,4,7
3194,5.8,23,0.18,1070.0,152747413,0,0,0,0,1730,0,63,27,17,0,4
3195,4.6,0,0.14,2819.0,46614448,0,0,0,0,54,0,63,27,0,4,8
3196,6.7,65,0.68,1993.0,74787599,0,0,0,0,111,0,63,27,0,7,17
3197,6.7,0,0.0,6287.0,11511031,0,0,0,0,1163,0,62,27,0,5,7
3198,5.8,0,0.52,3913.0,28590665,0,0,0,0,1331,0,63,27,0,7,20
3199,5.3,0,0.19,5231.0,17033142,0,0,0,0,557,0,63,27,0,0,5
3200,5.8,0,0.61,3411.0,35208854,0,0,0,0,59,0,63,27,38,4,17
3201,7.0,0,0.41,6494.0,10705365,0,0,0,0,279,0,63,27,0,7,13
3202,5.8,0,0.25,5851.0,13609396,0,0,0,0,25,0,63,27,0,7,20
3203,5.9,53,0.57,6826.0,9579068,0,0,0,0,559,0,63,27,0,12,15
3204,7.7,70,0.73,7731.0,6971266,0,0,0,0,1482,0,12,57,27,0,3
3205,6.9,0,0.55,5325.0,16479685,0,0,0,0,1480,0,63,27,0,4,7
3206,5.8,0,0.46,7199.0,8302752,0,0,0,0,1166,0,63,27,0,7,17
3207,5.3,0,0.15,9499.0,3560469,0,0,0,0,1335,0,63,27,0,2,1
3208,4.1,0,0.06,7790.0,6813570,0,0,0,0,533,0,63,27,0,4,5
3209,6.2,66,0.46,4103.0,26265119,0,0,0,0,523,0,63,27,34,4,17
3210,6.8,38,0.46,2981.0,42844516,0,0,0,0,826,0,63,27,32,0,20
3211,6.8,38,0.46,5209.0,17213233,0,0,0,0,826,0,63,27,32,0,20
3212,6.6,42,0.47,8980.0,4333569,0,0,0,0,620,0,63,27,0,4,0
3213,6.9,0,0.72,6095.0,12325885,0,0,0,0,1636,0,63,27,0,4,5
3214,6.7,0,0.38,4674.0,21089146,0,0,0,0,485,0,63,27,0,0,9
3215,5.7,0,0.39,1946.0,77307226,0,0,0,0,996,0,63,27,0,4,7
3216,6.8,81,0.87,5373.0,16149180,0,0,0,0,381,0,63,27,0,4,0
3217,5.4,33,0.12,3339.0,36404841,0,0,0,0,833,0,63,27,20,0,4
3218,6.0,0,0.48,4081.0,26570048,0,0,0,0,191,0,63,27,0,4,7
3219,5.5,0,0.61,2754.0,48102795,0,0,0,0,1293,0,63,27,0,4,7
3220,5.1,31,0.07,4080.0,26570463,0,0,0,0,88,0,62,27,32,4,9
3221,7.0,68,0.81,2958.0,43492389,0,0,0,0,573,0,63,27,0,4,7
3222,4.6,0,0.21,9506.0,3551208,0,0,0,0,877,0,63,27,0,4,19
3223,6.7,70,0.81,3184.0,39017984,0,0,0,0,1177,0,62,27,0,4,7
3224,6.9,54,0.71,7189.0,8352677,0,0,0,0,913,0,63,27,0,7,17
3225,5.9,0,0.0,1153.0,140894685,0,0,0,0,647,1237,63,27,0,2,1
3226,5.9,33,0.29,7774.0,6852450,0,0,0,0,1405,0,63,27,0,4,7
3227,6.2,59,0.64,5000.0,18653615,0,0,0,0,1738,0,63,27,0,4,7
3228,4.7,0,0.42,5128.0,17760244,0,0,0,0,942,1440,63,27,0,12,18
3229,4.9,19,0.1,3739.0,30626690,0,0,0,0,814,0,63,27,78,0,12
3230,5.4,23,0.23,6089.0,12372410,0,0,0,0,189,0,63,27,0,4,19
3231,4.2,36,0.43,3415.0,35129610,0,0,0,0,415,0,63,27,0,2,1
3232,5.3,22,0.1,2792.0,47267829,0,0,0,0,792,0,63,27,106,5,7
3233,4.7,49,0.42,900.0,176101721,0,0,0,0,1584,0,63,27,0,4,8
3234,4.8,18,0.11,4765.0,20384136,0,0,0,0,700,0,63,27,0,12,15
3235,4.9,36,0.16,6115.0,12219367,0,0,0,0,1567,0,63,27,47,7,13
3236,5.8,34,0.3,4145.0,25873145,0,0,0,0,959,0,63,27,32,0,4
3237,6.5,47,0.48,7149.0,8488871,0,0,0,0,119,0,63,27,0,4,5
3238,5.6,16,0.03,8021.0,6244618,0,0,0,0,1517,0,63,27,0,0,5
3239,5.7,45,0.27,5756.0,14108518,0,0,0,0,290,0,63,27,0,4,7
3240,5.2,33,0.13,5678.0,14469428,0,0,0,0,436,0,63,27,0,4,17
3241,6.4,64,0.8,2493.0,55686944,0,0,0,0,514,0,63,27,0,2,4
3242,6.7,47,0.25,8482.0,5256839,0,0,0,0,76,0,63,27,92,7,17
3243,5.2,43,0.29,4559.0,21970831,0,0,0,0,1270,0,63,27,92,1,4
3244,3.0,13,0.01,5062.0,18209872,0,0,0,0,522,0,63,27,0,4,8
3245,4.3,20,0.11,7686.0,7022183,0,0,0,0,399,0,63,27,0,4,9
3246,4.0,11,0.0,9673.0,3310439,0,0,0,0,344,968,63,27,0,7,21
3247,7.6,91,0.94,9877.0,3043717,0,0,0,0,1509,0,10,27,0,6,0
3248,7.8,0,0.0,8808.0,4632334,0,0,0,0,1779,0,63,27,0,5,7
3249,6.5,54,0.52,4843.0,19826280,0,0,0,0,1765,0,63,27,0,4,7
3250,6.1,0,0.0,9462.0,3598262,0,0,0,0,597,0,63,27,92,5,7
3251,7.0,65,0.76,5672.0,14488705,0,0,0,0,652,0,10,27,0,4,7
3252,6.2,66,0.77,3997.0,27491653,0,0,0,0,813,0,63,27,92,4,7
3253,6.2,52,0.47,2362.0,60282876,0,0,0,0,1386,0,63,27,0,7,9
3254,7.0,72,0.76,8722.0,4777465,0,0,0,0,211,0,63,27,0,4,7
3255,5.5,53,0.43,8285.0,5694213,0,0,0,0,325,0,63,27,0,5,7
3256,6.4,61,0.55,8820.0,4606284,0,0,0,0,86,800,63,27,0,4,5
3257,7.3,79,0.88,247.0,448191819,1,0,0,0,251,966,63,27,0,2,1
3258,7.3,79,0.88,4782.0,20200000,1,0,0,0,251,966,63,27,0,2,1
3259,7.5,0,0.97,5892.0,13383747,0,0,0,0,1765,0,63,27,0,4,5
3260,7.6,71,0.91,9988.0,2922988,0,0,0,0,282,0,63,27,0,4,0
3261,6.9,75,0.55,2489.0,55842724,0,0,0,0,1228,0,63,27,0,4,7
3262,6.3,61,0.45,9397.0,3698012,0,0,0,0,705,0,62,27,47,7,17
3263,6.7,64,0.63,7368.0,7881335,0,0,0,0,878,0,63,27,0,4,5
3264,7.0,68,0.79,4579.0,21787233,0,0,0,0,1061,0,62,27,0,4,7
3265,7.4,70,0.93,5800.0,13853284,0,0,0,0,1267,1738,18,27,0,4,7
3266,6.7,76,0.73,9893.0,3024198,0,0,0,0,1743,0,63,27,0,4,7
3267,7.5,89,1.0,7580.0,7266393,0,0,0,0,1606,0,63,27,0,3,7
3268,6.4,0,0.73,6476.0,10763469,0,0,0,0,1765,502,63,27,0,4,7
3269,7.2,0,0.81,3649.0,31853080,1,0,0,0,1362,0,63,27,3,7,17
3270,7.2,77,0.91,7608.0,7206220,0,0,0,0,1506,0,63,27,32,7,21
3271,6.5,57,0.59,7025.0,8921050,0,0,0,0,446,0,63,27,0,18,20
3272,5.2,34,0.0,5083.0,18066774,0,0,0,0,21,0,63,27,0,4,0
3273,6.6,67,0.77,9780.0,3185717,0,0,0,0,889,0,63,27,0,3,7
3274,6.3,65,0.61,2718.0,49407734,1,0,0,0,607,0,63,27,0,4,7
3275,7.8,89,1.0,4792.0,20123742,0,0,0,0,1765,0,63,27,0,4,21
3276,7.4,78,0.88,5149.0,17600000,1,0,0,0,1090,0,63,27,0,7,17
3277,7.6,89,0.93,6717.0,10000000,0,0,0,0,607,0,63,27,0,4,7
3278,6.1,59,0.81,2107.0,69847348,0,0,0,0,636,0,63,27,0,4,21
3279,6.7,68,0.86,8131.0,6000000,0,0,0,0,1100,0,63,27,0,0,1
3280,5.9,40,0.56,2116.0,69701637,0,0,0,0,300,0,63,27,0,4,14
3281,6.4,66,0.8,3006.0,42313354,0,0,0,0,809,0,63,27,0,0,5
3282,5.0,38,0.11,3517.0,33759266,0,0,0,0,155,0,10,27,0,4,0
3283,6.3,0,0.77,6134.0,12116365,0,0,0,0,913,0,63,27,0,0,1
3284,5.5,0,0.57,8608.0,4994094,0,0,0,0,756,0,63,27,0,4,7
3285,5.4,20,0.0,6557.0,10499000,0,0,0,0,1498,0,63,27,92,0,1
3286,6.1,46,0.4,5736.0,14202899,0,0,0,0,1375,0,63,27,0,7,13
3287,6.6,45,0.4,9832.0,3100000,0,0,0,0,1100,0,63,27,0,0,7
3288,7.3,67,0.85,7349.0,7936012,0,0,0,0,70,0,63,27,0,0,1
3289,6.1,49,0.47,4205.0,25314289,0,0,0,0,1177,0,63,27,0,4,7
3290,6.0,30,0.52,4886.0,19472057,0,0,0,0,1687,0,63,27,0,12,20
3291,4.4,0,0.25,8861.0,4542346,0,0,0,0,816,0,63,27,0,4,9
3292,6.6,69,0.87,2214.0,65673233,0,0,0,0,809,0,63,27,0,0,4
3293,6.8,85,0.96,5073.0,18121297,0,0,0,0,1587,0,63,27,0,4,7
3294,5.2,28,0.13,6254.0,11642254,0,0,0,0,425,0,63,27,0,12,20
3295,6.0,0,0.44,9269.0,3887852,0,0,0,0,783,0,63,27,0,4,0
3296,6.5,0,0.64,4875.0,19595000,0,0,0,0,1742,0,63,27,32,9,12
3297,5.9,0,0.15,4970.0,18875011,0,0,0,0,223,0,63,27,39,7,9
3298,6.1,0,0.47,6545.0,10555348,0,0,0,0,1197,0,63,27,32,4,5
3299,6.3,24,0.29,4755.0,20423389,0,0,0,0,1371,0,63,27,0,0,1
3300,5.7,0,0.33,6871.0,9443550,0,0,0,0,1086,0,63,27,0,5,20
3301,4.3,16,0.0,6275.0,11567000,0,0,0,0,1301,0,63,27,0,4,5
3302,6.4,0,0.38,5501.0,15379253,0,0,0,0,692,0,63,27,0,4,9
3303,6.6,40,0.38,7308.0,8000000,0,0,0,0,295,0,63,27,0,0,9
3304,4.8,0,0.1,8770.0,4704884,0,0,0,0,449,0,63,27,0,0,18
3305,6.7,66,0.94,3893.0,28854480,0,0,0,0,1157,0,63,27,0,4,7
3306,5.9,0,0.38,5465.0,15565363,0,0,0,0,1423,0,63,27,0,5,7
3307,5.9,0,0.06,4774.0,20246790,0,0,0,0,1133,0,63,27,0,5,7
3308,6.1,0,0.17,5911.0,13226469,0,0,0,0,1365,0,63,27,0,4,0
3309,5.9,45,0.13,2829.0,46434570,0,0,0,0,902,0,63,27,0,4,5
3310,6.2,0,0.39,8672.0,4877567,0,0,0,0,847,0,63,27,0,0,4
3311,6.3,0,0.75,2451.0,57138719,0,0,0,0,897,0,29,27,92,5,7
3312,6.2,0,0.73,4327.0,24103594,0,0,0,0,1577,0,63,27,32,1,4
3313,4.9,0,0.23,2589.0,52636940,0,0,0,0,1461,0,63,27,0,4,8
3314,6.1,0,0.37,6493.0,10709430,0,0,0,0,119,0,63,27,0,4,7
3315,6.2,43,0.29,5537.0,15185672,0,0,0,0,520,0,63,27,0,5,7
3316,6.1,54,0.37,4517.0,22359041,0,0,0,0,1755,0,63,27,0,7,19
3317,5.8,0,0.15,4859.0,19731505,0,0,0,0,594,0,63,27,0,0,4
3318,5.6,0,0.38,3911.0,28607015,0,0,0,0,809,0,63,27,0,0,1
3319,5.5,42,0.14,4182.0,25479558,0,0,0,0,1590,0,17,27,32,4,17
3320,5.4,0,0.17,5326.0,16478900,0,0,0,0,412,0,63,27,0,0,15
3321,6.7,0,0.17,4809.0,20043254,0,0,0,0,37,0,63,27,0,4,7
3322,6.9,71,0.69,5967.0,12993765,0,0,0,0,1555,0,63,27,0,5,7
3323,6.8,69,0.78,4115.0,26097497,0,0,0,0,441,0,63,27,6,3,7
3324,5.3,0,0.14,6120.0,12201255,0,0,0,0,177,0,63,27,0,9,12
3325,5.9,0,0.5,7222.0,8247627,0,0,0,0,749,0,63,27,0,1,8
3326,5.6,0,0.25,4350.0,23837227,0,0,0,0,1309,0,63,27,0,1,4
3327,5.9,0,0.53,3588.0,32709423,0,0,0,0,385,0,63,27,0,1,4
3328,5.8,0,0.1,7762.0,6906987,0,0,0,0,619,0,63,27,0,4,8
3329,5.2,0,0.14,7137.0,8538318,0,0,0,0,55,0,63,27,0,20,0
3330,6.7,0,0.43,5946.0,13052741,0,0,0,0,1415,0,63,27,0,7,11
3331,5.3,34,0.32,5705.0,14351432,0,0,0,0,1043,0,63,27,0,0,4
3332,7.0,0,0.88,8341.0,5573929,0,0,0,0,1727,0,63,27,0,4,5
3333,6.6,0,0.41,5811.0,13801755,0,0,0,0,882,0,63,27,0,4,5
3334,6.3,0,0.27,7543.0,7365417,0,0,0,0,1754,0,63,27,0,0,1
3335,6.8,75,0.76,3861.0,29203383,0,0,0,0,1734,0,63,27,0,4,7
3336,6.6,67,0.92,5857.0,13587246,0,0,0,0,1167,0,63,27,3,12,20
3337,5.4,26,0.13,8254.0,5755333,0,0,0,0,791,0,63,27,0,12,18
3338,6.9,67,0.85,3687.0,31341183,0,0,0,0,1241,0,62,27,0,4,17
3339,6.7,69,0.66,3800.0,29934477,0,0,0,0,1765,0,63,27,0,4,5
3340,6.0,25,0.14,5853.0,13601109,0,0,0,0,1009,0,63,27,0,0,22
3341,6.4,50,0.63,3960.0,27958191,0,0,0,0,541,0,63,27,32,4,7
3342,6.8,52,0.45,5024.0,18496522,0,0,0,0,1765,0,63,27,32,4,5
3343,5.8,38,0.33,5367.0,16172200,0,0,0,0,727,0,17,27,32,4,9
3344,4.8,27,0.11,4035.0,27053815,0,0,0,0,1312,0,18,27,0,0,1
3345,5.4,24,0.23,2974.0,43057552,0,0,0,0,880,0,63,27,3,0,4
3346,6.1,35,0.43,4514.0,22391450,0,0,0,0,1055,0,63,27,0,4,17
3347,5.5,37,0.1,3216.0,38462071,0,0,0,0,1505,0,63,27,3,4,5
3348,6.1,50,0.47,4512.0,22433915,0,0,0,0,1119,0,63,27,0,5,7
3349,5.2,40,0.29,3199.0,38788828,0,0,0,0,895,0,63,27,0,0,1
3350,5.5,25,0.13,6053.0,12516222,0,0,0,0,1728,0,63,27,44,4,0
3351,2.1,14,0.1,8641.0,4922166,0,0,0,0,1432,0,63,27,0,4,14
3352,5.4,44,0.3,3230.0,38283765,0,0,0,0,264,0,63,27,0,4,0
3353,6.1,62,0.7,2293.0,62870546,0,0,0,0,503,0,63,27,0,2,1
3354,3.6,15,0.05,6281.0,11540112,0,0,0,0,990,0,63,27,0,4,0
3355,3.1,36,0.22,7564.0,7301115,0,0,0,0,1227,0,63,27,0,4,0
3356,6.8,52,0.37,2833.0,46309644,0,0,0,0,232,0,63,27,0,7,8
3357,4.5,33,0.04,7255.0,8135024,0,0,0,0,1009,0,63,27,0,0,4
3358,3.5,17,0.05,7076.0,8735908,0,0,0,0,215,0,63,27,92,0,1
3359,6.7,0,0.7,7629.0,7164995,0,0,0,0,996,0,63,27,0,4,7
3360,4.4,0,0.41,3243.0,38113408,0,0,0,0,357,0,63,27,0,4,5
3361,3.9,28,0.03,5509.0,15318257,0,0,0,0,1158,0,63,27,0,7,12
3362,5.3,11,0.14,2646.0,50880985,0,0,0,0,119,0,17,27,0,4,7
3363,6.8,0,0.35,69.0,853628605,0,0,0,0,1485,0,12,27,57,0,18
3364,6.8,0,0.35,9106.0,4117958,0,0,0,0,1485,0,12,27,57,0,18
3365,8.0,0,0.0,5169.0,17488564,0,0,0,0,1779,0,63,27,0,0,7
3366,6.3,65,0.75,1208.0,133085295,0,0,0,0,359,0,63,27,0,4,7
3367,6.9,71,0.84,7414.0,7777790,0,0,0,0,1255,0,63,27,92,4,7
3368,6.4,61,0.68,8851.0,4561150,0,0,0,0,1016,0,63,27,0,7,0
3369,5.9,57,0.45,9479.0,3580723,0,0,0,0,705,0,63,27,40,7,4
3370,6.9,64,0.73,8853.0,4560974,0,0,0,0,819,0,24,27,0,4,5
3371,7.2,74,0.96,5353.0,16252970,0,0,0,0,1417,0,2,27,0,4,7
3372,6.4,62,0.71,8382.0,5476060,0,0,0,0,885,0,63,27,32,4,5
3373,7.5,0,0.94,9051.0,4199334,0,0,0,0,1389,0,62,27,0,7,18
3374,8.6,0,0.0,8625.0,4960385,0,0,0,0,1779,0,63,27,0,7,18
3375,7.4,0,0.93,6325.0,11330911,0,0,0,0,1765,0,63,27,0,4,15
3376,6.2,0,0.67,8953.0,4385516,0,0,0,0,1557,0,63,27,0,9,12
3377,7.4,80,0.85,5650.0,14582182,1,0,0,0,622,0,8,27,32,7,0
3378,7.7,75,0.91,6517.0,10631333,0,0,0,0,1765,0,63,27,0,4,9
3379,6.3,43,0.75,8218.0,5829781,0,0,0,0,153,0,63,27,0,4,7
3380,7.2,63,0.88,9977.0,2939174,0,0,0,0,1730,0,63,27,32,0,20
3381,3.5,0,0.17,8684.0,4865000,0,0,0,0,1761,0,63,27,0,4,18
3382,7.2,82,0.92,6041.0,12592907,0,0,0,0,118,0,63,27,0,4,7
3383,4.7,17,0.08,4653.0,21206861,0,0,0,0,1151,0,63,27,0,4,9
3384,5.7,40,0.26,2020.0,73421224,0,0,0,0,218,0,17,27,20,0,5
3385,6.6,0,0.75,5776.0,14000000,0,0,0,0,100,0,63,27,0,7,22
3386,6.4,59,0.82,3403.0,35400000,0,0,0,0,294,0,63,27,0,0,5
3387,6.5,0,0.63,6995.0,9000000,0,0,0,0,1356,0,63,27,0,2,1
3388,5.2,41,0.17,2200.0,66132626,0,0,0,0,608,0,63,27,92,0,4
3389,5.6,34,0.32,4745.0,20471000,0,0,0,0,587,0,62,27,0,12,0
3390,6.8,45,0.74,3109.0,40415179,0,0,0,0,300,0,63,27,0,4,15
3391,6.8,0,0.78,5063.0,18196170,0,0,0,0,221,0,63,27,0,4,5
3392,5.5,0,0.19,3227.0,38348988,0,0,0,0,1377,0,63,27,0,0,4
3393,4.9,0,0.01,7651.0,7121000,0,0,0,0,1060,0,63,27,0,4,0
3394,6.3,61,0.83,2755.0,48100000,0,0,0,0,1397,0,63,27,0,5,15
3395,6.5,54,0.44,5220.0,17124395,0,0,0,0,54,0,63,27,0,4,5
3396,5.8,52,0.26,4169.0,25587804,0,0,0,0,1293,0,63,27,0,4,17
3397,6.9,73,0.89,7183.0,8362000,0,0,0,0,893,0,63,27,0,4,5
3398,5.8,0,0.71,6119.0,12208754,0,0,0,0,1028,0,63,27,0,4,14
3399,5.5,24,0.62,4389.0,23509382,0,0,0,0,866,0,63,27,0,4,8
3400,6.8,0,0.62,7533.0,7393346,0,0,0,0,622,0,63,27,0,7,0
3401,5.7,0,0.33,9929.0,3000000,0,0,0,0,612,0,63,27,0,0,7
3402,5.9,0,0.18,5241.0,17000000,0,0,0,0,830,0,63,27,32,4,7
3403,4.6,14,0.08,5706.0,14343976,0,0,0,0,1409,0,63,27,0,1,12
3404,4.5,0,0.0,5165.0,17500399,0,0,0,0,207,0,63,27,0,4,19
3405,6.0,31,0.53,4813.0,20036000,0,0,0,0,1312,0,63,27,0,0,5
3406,6.0,0,0.5,8311.0,5649801,0,0,0,0,1396,0,62,27,0,18,20
3407,5.6,0,0.08,7618.0,7190505,0,0,0,0,732,0,63,27,0,1,4
3408,6.4,0,0.46,3840.0,29381956,0,0,0,0,870,0,63,27,0,20,0
3409,5.9,0,0.25,6911.0,9286314,0,0,0,0,310,0,63,27,0,0,5
3410,5.8,0,0.33,5471.0,15545943,0,0,0,0,151,0,63,27,0,4,9
3411,5.8,38,0.17,5747.0,14143280,0,0,0,0,866,0,63,27,0,4,8
3412,7.9,0,0.85,2119.0,69671205,0,0,0,0,1770,0,12,57,0,0,1
3413,7.9,0,0.85,2183.0,66787173,0,0,0,0,1770,0,12,57,0,0,1
