,Unnamed: 0,Box Office,IMDB,Metacritic,Released,Rotten Tomatoes,Rank,Worldwide Box Office,Domestic Box Office,International Box Office,Awards,Actors_1,Actors_2,Actors_3,directors_1,directors_2,Country_1,language_1,language_2,Genre_1,Genre_2
712,712,36965395,7.1,64,39920,0.84,1742,88832210,37017955,51814255,0,5189,542,4808,967,0,63,27,17,5,7
713,713,38542418,6.3,45,40081,0.37,1327,119668350,38577772,81090578,0,793,4817,5150,903,0,63,27,0,0,18
714,714,28573173,6.4,43,39843,0.31,2986,42778961,28596818,14182143,0,1791,429,1426,239,1650,63,27,0,7,12
715,715,21000000,7.9,83,40142,0.92,2797,47083412,21002919,26080493,0,2053,4114,2614,1740,0,63,27,32,2,1
716,716,25500000,5.9,34,40123,0.19,2716,49486874,26218170,23268704,0,4295,6057,2176,1238,0,63,27,0,15,18
717,717,77222184,6.8,71,40102,0.72,1568,99123656,77233467,21890189,0,4058,4696,4056,1554,0,18,27,0,1,7
718,718,35596227,6.3,61,40422,0.65,2156,67950723,35606376,32344347,0,2053,2350,3528,90,0,63,27,47,5,7
719,719,35000000,6.8,63,40249,0.54,1601,97523020,35497337,62025683,0,2331,5221,1896,1272,0,62,27,6,0,7
720,720,20803237,7.0,86,40389,0.93,3345,36275469,20811365,15464104,0,3162,378,3913,1016,0,63,27,0,4,7
721,721,40168080,5.2,32,40200,0.19,2161,67647574,40168080,27479494,0,4628,3739,5915,1521,0,63,27,0,0,9
722,722,12134420,7.1,79,40452,0.88,3936,28270399,12134935,16135464,0,3452,1009,4954,1097,0,62,27,0,7,9
723,723,53021560,6.6,50,40312,0.41,1850,82148538,53032453,29116085,0,233,3841,1986,548,0,63,27,47,1,4
724,724,0,7.5,76,31002,0.94,1352,117729621,63075011,54654610,0,2981,5142,2230,1742,0,63,27,0,12,0
725,725,0,7.5,76,31002,0.94,4179,25504513,25504513,0,0,2981,5142,2230,1742,0,63,27,0,12,0
726,726,24600000,6.4,60,40781,0.69,4147,25861249,24814830,1046419,0,4661,4447,1926,760,0,63,27,0,4,7
727,727,42500000,5.9,50,40767,0.62,1055,155011165,42587643,112423522,0,4424,1801,4290,1601,0,63,27,17,12,20
728,728,74158157,3.3,23,40858,0.03,1090,150519217,74158157,76361060,0,46,94,3283,408,0,63,27,0,4,8
729,729,8269105,6.3,46,40837,0.38,977,164640401,8406711,156233690,0,5112,1824,5166,1241,0,63,27,57,0,1
730,730,34400000,6.3,61,40851,0.68,3347,36265745,35061031,1204714,0,4621,2362,3209,1675,0,63,27,0,1,4
731,731,4700000,4.1,18,41145,0.03,6516,10637281,4936819,5700462,0,462,5350,5818,1672,0,63,27,0,12,20
732,732,12495865,6.8,51,41264,0.45,3955,28012862,12512862,15500000,0,1839,2333,3772,58,0,63,27,0,9,0
733,733,24397469,5.7,54,41138,0.58,4277,24660323,24397469,262854,0,3067,6044,1516,1494,0,63,27,0,7,13
734,734,9666762,7.5,93,41649,0.92,3577,32943247,13248209,19695038,0,4549,849,3198,488,802,63,27,0,7,13
735,735,266148,6.2,0,40683,0.48,5439,15774948,0,15774948,0,2618,4562,78,467,0,62,27,0,0,5
736,736,2200000,7.2,61,40865,0.71,3244,38112154,2546747,35565407,0,2838,3253,1076,1475,0,17,27,0,4,7
737,737,5900000,6.8,75,41082,0.88,6662,10106975,9204489,902486,0,2406,5431,4030,1388,0,63,27,0,3,4
738,738,0,7.1,0,40324,0.0,8378,5483534,0,5483534,0,5253,893,4231,595,0,63,27,78,5,7
739,739,5600000,8.1,90,38198,0.95,6358,11217346,5792822,5424524,0,1861,3170,5955,1388,0,63,27,32,7,17
740,740,2277736,7.3,73,38506,0.8,6233,11745931,2339957,9405974,0,1287,5824,2534,1102,0,62,27,76,0,5
741,741,0,7.1,0,39612,0.74,7177,8374592,0,8374592,0,5156,1964,3095,1447,0,63,27,0,0,4
742,742,1007962,7.1,58,38835,0.67,7211,8267066,1024640,7242426,0,4616,1769,5261,392,0,63,27,0,5,7
743,743,5307219,7.5,75,39122,0.8,5752,14121177,5463019,8658158,0,3253,2701,4616,1668,0,63,27,0,7,17
744,744,43733037,5.3,40,42041,0.26,865,181982519,47482519,134500000,0,4289,947,5330,988,1015,63,27,78,0,1
745,745,0,7.5,97,26887,0.96,1159,140000000,115000000,25000000,0,4938,5131,4647,566,0,63,27,0,4,7
746,746,0,7.3,48,29427,0.74,3139,39846344,39846344,0,0,1002,5106,5687,615,0,63,27,0,4,19
747,747,0,6.8,87,29756,0.85,1440,108185706,108185706,0,0,2031,1102,4405,1387,1380,63,27,32,0,1
748,748,0,7.1,77,30470,0.93,2000,74433837,74433837,0,0,4015,1233,2997,809,0,63,27,0,18,20
749,749,0,7.3,70,30841,0.84,1109,148199515,148168459,31056,0,2293,2953,3408,794,0,63,27,92,4,9
750,750,0,7.5,61,30813,0.82,2764,47951979,47951979,0,0,5073,5045,2115,118,0,63,27,0,7,19
751,751,0,6.6,40,31030,0.54,4006,27447471,27447471,0,0,1923,3607,695,371,0,63,27,0,0,1
752,752,0,7.6,68,31842,0.83,1317,120192350,65192350,55000000,0,4090,1317,2002,1380,0,63,27,0,0,5
753,753,0,7.4,56,32122,0.78,2942,43848100,43848100,0,1,979,5652,1946,1242,0,63,27,0,5,7
754,754,0,7.6,49,32843,0.65,2058,71319546,71319546,0,0,1002,595,3181,749,0,63,27,0,4,0
755,755,0,7.5,0,32633,0.57,2245,64431625,64431625,0,0,3385,260,1985,1330,0,63,27,0,7,8
756,756,0,7.0,82,32722,0.93,1268,126297830,100047830,26250000,0,5558,3975,1543,1477,0,63,27,0,4,7
757,757,0,7.6,58,32934,0.88,787,200500000,120709866,79790134,1,5332,120,5317,856,0,63,27,78,0,1
758,758,0,6.1,61,33228,0.51,782,202000000,91457688,110542312,0,438,4689,4573,653,0,63,27,92,4,5
759,759,0,6.9,56,33569,0.56,2421,58011485,58011485,0,0,1254,2537,3788,636,0,63,27,0,4,7
760,760,0,7.0,68,33774,0.8,542,266824291,162833635,103990656,0,4181,1315,4256,1654,0,63,27,0,0,5
761,761,0,7.8,80,34243,0.97,5201,17239789,17239789,0,0,5042,990,3646,1427,0,63,27,47,5,7
762,762,0,7.9,65,34285,0.8,3331,36516012,36516012,0,0,94,5344,4689,181,0,63,27,92,5,7
763,763,0,7.8,87,34187,0.96,359,353715317,183875760,169839557,1,2204,5845,5352,60,0,63,27,71,0,5
764,764,0,6.9,56,34544,0.77,364,351620129,119920129,231700000,0,2793,4734,4729,288,0,63,27,94,4,9
765,765,0,7.2,78,34495,0.93,504,283200000,121248145,161951855,2,3301,1504,5259,704,0,63,27,0,0,1
766,766,0,7.1,42,34635,0.48,801,196565669,71565669,125000000,0,3482,2521,2638,1472,0,63,27,65,0,1
767,767,0,6.4,16,34740,0.4,4184,25460475,25460475,0,0,46,1334,760,1629,0,63,27,32,4,0
768,768,0,5.4,51,34866,0.39,390,336529144,184031112,152498032,0,5931,5845,2793,806,0,63,27,0,0,1
769,769,0,5.8,58,34929,0.38,1303,122133227,70433227,51700000,0,1092,5093,3660,1285,0,63,27,0,0,1
770,770,0,6.3,68,35195,0.57,207,495700000,241688385,254011615,0,2245,626,898,704,0,63,27,0,1,20
771,771,0,6.4,59,35384,0.42,587,250200000,90463534,159736466,0,4180,6030,5726,797,0,63,27,0,2,1
772,772,0,6.2,63,35760,0.55,1006,160700000,47795018,112904982,0,5442,6102,1577,728,0,63,27,0,0,12
773,773,0,7.1,59,35755,0.85,1162,139801096,58403409,81397687,1,4076,2913,3335,426,540,63,27,78,2,1
774,774,0,6.5,64,36005,0.86,1813,83977418,66308518,17668900,0,3664,1506,4388,1188,0,63,27,32,1,4
775,775,0,6.5,64,36005,0.86,3821,29650385,25150385,4500000,0,3664,1506,4388,1188,0,63,27,32,1,4
776,776,0,8.5,97,22167,0.97,3287,37226218,21541218,15685000,0,403,5951,2924,47,0,63,27,0,12,15
777,777,0,8.5,97,22167,0.97,3642,32000000,32000000,0,0,403,5951,2924,47,0,63,27,0,12,15
778,778,0,7.3,67,36063,0.68,2079,70692101,41610884,29081217,0,5042,2644,4384,829,0,62,27,32,0,1
779,779,0,6.6,0,36322,0.59,436,312383487,206040085,106343402,0,4279,2229,4247,721,0,63,27,34,0,1
780,780,0,7.3,62,36476,0.67,2935,43948865,30651422,13297443,0,808,520,2575,972,0,63,27,0,1,4
781,781,0,4.9,42,36364,0.16,875,180188905,91188905,89000000,0,3638,920,4556,704,0,63,27,0,9,12
782,782,0,6.7,44,36595,0.43,2411,58394308,18653746,39740562,0,3001,1936,3591,1475,0,17,27,32,15,20
783,783,0,6.6,43,36567,0.2,3141,39778599,39778599,0,0,3608,1302,4588,338,0,63,27,32,1,7
784,784,0,6.7,36,36602,0.34,1406,112036870,53302314,58734556,0,1526,180,3366,699,0,63,27,32,12,20
785,785,124420707,5.5,52,36833,0.68,561,259736090,125305545,134430545,0,834,1633,3752,1105,0,63,27,34,0,1
786,786,0,7.3,64,36910,0.62,1073,152500343,71309760,81190583,0,177,893,478,996,0,62,27,32,7,17
787,787,0,7.3,64,36910,0.62,5377,16136718,0,16136718,0,177,893,478,996,0,62,27,32,7,17
788,788,259011600,6.1,46,36847,0.51,380,345141403,260044825,85096578,1,2793,5678,3318,1477,0,63,27,0,4,8
789,789,560525,6.6,49,36700,0.47,1101,149270999,90570999,58700000,0,2793,4903,391,163,1306,63,27,34,4,0
790,790,164454835,7.0,73,36805,0.84,406,330425040,166225040,164200000,0,5042,556,5704,721,0,63,27,99,4,17
791,791,0,6.5,55,36665,0.57,1324,119739110,68525609,51213501,0,722,5347,264,1673,0,63,27,0,1,4
792,792,0,6.7,66,36994,0.81,508,281527158,71500556,210026602,0,4903,2026,933,1537,0,62,27,0,4,7
793,793,40270895,7.6,28,37281,0.35,1682,92542418,40270895,52271523,0,5344,4256,1237,763,0,63,27,0,7,0
794,794,129512407,5.8,33,37057,0.2,527,273330185,131144183,142186002,0,327,3028,2314,1550,0,63,27,0,0,1
795,795,17924798,6.9,43,37183,0.52,4739,20541668,18208078,2333590,0,5073,2496,3913,1463,0,63,27,0,0,7
796,796,96080075,7.6,74,37113,0.83,751,207765056,96522687,111242369,0,4463,1909,1086,33,0,54,27,32,12,15
797,797,52307676,7.6,76,37260,0.8,2056,71430876,52353636,19077240,0,2031,338,556,1740,0,63,27,47,4,7
798,798,0,6.2,0,36903,0.53,1302,122244329,91038276,31206053,0,3154,5343,3372,1649,0,63,27,0,7,13
799,799,0,7.2,82,37645,0.85,453,306770545,170687518,136083027,6,5674,1143,920,1411,0,63,27,42,4,5
800,800,0,5.5,29,37603,0.22,2526,54639509,35081550,19557959,0,5023,348,4026,1677,0,63,27,0,4,9
801,801,95308367,6.8,65,37344,0.75,804,196308367,95308367,101000000,0,2838,3462,1913,358,0,63,27,0,5,7
802,802,104054514,7.7,72,37449,0.8,854,183354514,104054514,79300000,1,5908,5021,3633,1499,0,63,27,0,5,7
803,803,127214072,6.2,45,37526,0.38,862,182365114,127214072,55151042,0,4883,3105,4597,78,0,63,27,0,4,17
804,804,104354205,6.3,43,37834,0.54,1266,126425115,104354205,22070910,0,2589,5347,220,759,0,63,27,0,4,0
805,805,0,8.7,0,42104,0.0,860,182782518,102543518,80239000,0,971,1458,1723,1779,0,63,27,0,0,5
806,806,55900000,6.4,56,37876,0.67,1603,97413527,56330657,41082870,0,414,5227,3001,1447,0,63,27,92,0,20
807,807,35990505,5.9,41,37715,0.35,3373,35990505,35990505,0,0,225,1159,3330,407,0,63,27,0,4,7
808,808,92100000,7.4,81,37939,0.85,727,212912137,93926386,118985751,2,5189,4628,2483,1327,0,63,27,32,0,1
809,809,53681119,6.3,43,37980,0.27,1575,98819789,53789313,45030476,0,542,8,5925,881,0,63,27,0,0,5
810,810,80148261,6.2,38,37911,0.37,1445,107967319,80571655,27395664,0,2769,3052,1838,1048,0,63,27,0,12,0
811,811,80148261,6.2,38,37911,0.37,4079,26572439,26572439,0,0,2769,3052,1838,1048,0,63,27,0,12,0
812,812,52400000,5.9,38,38329,0.25,1218,131353165,52397389,78955776,0,6042,3454,1574,386,0,63,27,28,0,1
813,813,60600000,7.3,70,38268,0.81,2324,61950770,61255921,694849,0,634,3739,1993,1298,0,18,27,0,0,7
814,814,162800000,6.6,61,38301,0.56,439,311365187,187224605,124140582,0,5823,3622,1675,1457,0,63,27,0,2,1
815,815,160762022,6.0,48,38261,0.35,319,371917043,161412000,210505043,0,6063,5042,4903,137,1719,63,27,0,2,1
816,816,114170863,6.5,44,38198,0.44,569,257641634,114197520,143444114,0,802,2835,66,1031,0,63,27,0,7,15
817,817,45860039,6.3,44,38079,0.26,2788,47313824,46213824,1100000,0,4138,3004,1641,959,0,63,27,0,0,5
818,818,32000000,5.3,41,38478,0.25,2100,70064800,32064800,38000000,0,1745,938,756,717,0,2,27,0,12,15
819,819,32000000,5.3,41,38478,0.25,4355,23800000,23800000,0,0,1745,938,756,717,0,2,27,0,12,15
820,820,135289768,5.8,48,38660,0.37,447,310043823,135386665,174657158,0,6142,1996,1591,1057,0,63,27,0,2,1
821,821,53300000,7.4,83,38618,0.84,1384,114770654,53359111,61411543,0,3001,2251,1799,1654,1170,63,27,0,2,7
822,822,16901126,6.9,53,38555,0.53,4687,20940428,17044981,3895447,0,5438,620,5422,1418,0,63,27,92,5,12
823,823,31500000,7.5,81,38625,0.87,2336,61477797,31493782,29984015,0,5970,3859,1663,355,0,63,27,0,7,20
824,824,18472363,5.9,45,38625,0.21,3026,41982227,18782227,23200000,0,4671,2768,5314,875,0,63,27,0,0,1
825,825,32596916,6.2,47,38679,0.42,2984,42797679,32596916,10200763,0,5206,264,348,1469,0,18,27,0,4,17
826,826,16101109,6.8,30,38632,0.31,4999,18673274,16124543,2548731,0,5206,348,3195,1412,0,63,27,34,4,0
827,827,47277326,5.9,55,38723,0.61,1844,82241110,47326473,34914637,0,2631,1517,1886,464,0,63,27,22,12,15
828,828,195300000,6.8,58,38807,0.57,130,651899282,195330621,456568661,0,4860,2950,1490,225,0,63,27,0,2,1
829,829,18337122,4.4,18,38779,0.09,3719,30962112,18522064,12440048,0,4295,833,4432,985,0,63,27,106,0,1
830,830,0,5.3,47,38821,0.5,1571,99010667,37384046,61626621,0,3412,2789,1677,1579,0,10,27,0,2,1
831,831,15269668,6.0,43,39108,0.22,5495,15432542,15432542,0,0,2706,5780,5234,1618,0,63,27,0,4,7
832,832,197800000,6.5,77,39038,0.76,302,385000317,198000317,187000000,1,861,3706,2678,567,1735,63,27,0,2,1
833,833,39568996,6.6,53,39374,0.51,1889,80276156,39568996,40707160,0,3101,4098,1319,392,0,63,27,0,0,12
834,834,126597121,6.1,54,39388,0.5,497,287594577,126631277,160963300,0,2756,4903,4015,1548,1586,63,27,0,2,1
835,835,80050171,6.9,62,39185,0.69,1343,118537627,80818974,37718653,0,5426,5284,893,312,0,63,27,92,5,7
836,836,17114882,7.7,82,39346,0.89,2482,56077088,17181265,38895823,0,3070,4301,124,355,0,62,27,78,5,7
837,837,70100000,6.1,51,39423,0.42,327,367262558,70107728,297154830,1,4463,1287,1236,270,0,62,27,43,1,8
838,838,24928753,7.6,77,39178,0.84,2679,50187789,25031037,25156752,0,3482,6176,5153,1447,464,63,27,92,0,12
839,839,47456450,7.0,56,39353,0.51,1780,86509602,47467250,39042352,0,2535,1016,2706,1298,0,63,27,6,0,7
840,840,28424648,7.3,45,39234,0.55,2852,45989012,28476219,17512793,0,3385,1486,1277,192,0,63,27,0,5,7
841,841,219932519,6.5,48,39437,0.35,238,457325804,219961501,237364303,0,4457,3190,1538,890,0,63,27,32,0,1
842,842,50648679,6.3,0,39346,0.41,1096,149871103,50648679,99222424,0,4295,4508,180,1491,0,17,27,0,0,12
843,843,140080850,6.2,44,39304,0.18,571,256585882,140125968,116459914,0,1046,2432,4061,178,0,63,27,32,0,4
844,844,183100000,7.3,80,39290,0.88,192,527071022,183135014,343936008,0,1255,3174,4362,390,0,63,27,0,2,1
845,845,22489779,5.6,26,39689,0.06,2091,70216497,22532572,47683925,0,5972,4261,4355,1096,0,17,27,78,0,1
846,846,30028592,7.2,69,39514,0.79,2199,66143005,30060660,36082345,0,2618,5217,5512,1468,0,62,27,54,5,20
847,847,14174654,1.9,15,39689,0.01,3320,36720752,14190901,22529851,0,3998,5943,1999,711,3,63,27,0,4,0
848,848,10955425,6.0,51,39521,0.51,4602,21621188,11008770,10612418,0,900,52,1805,1199,0,62,27,0,0,18
849,849,39263506,6.1,47,39710,0.44,2899,44821299,39263506,5557793,0,5253,4616,3372,1198,0,63,27,0,5,7
850,850,1412124,8.0,82,41019,0.95,8448,5319734,1413480,3906254,0,671,6168,2812,967,0,62,27,32,6,3
851,851,101600000,5.2,31,39661,0.13,281,405760225,102491776,303268449,0,730,2781,3859,1407,0,63,27,57,0,1
852,852,31487293,6.7,64,39724,0.74,3511,33886017,31487293,2398724,0,4145,3237,12,1324,0,63,27,0,4,7
853,853,47912652,6.0,55,39542,0.51,1532,101857425,48006762,53850663,0,19,2838,2084,744,1065,63,27,0,1,4
854,854,35089551,5.9,35,39675,0.18,2137,68695443,35161554,33533889,0,3998,461,2467,351,0,63,27,0,2,0
855,855,52500000,6.2,47,39598,0.48,1830,83051676,52597610,30454066,0,133,4712,5324,203,0,63,27,0,12,15
856,856,31316973,6.1,51,39778,0.38,1450,107235592,31715062,75520530,0,2618,4383,1949,1243,0,17,27,32,0,20
857,857,15900000,6.8,76,39906,0.88,5155,17553055,16044025,1509030,0,2762,3337,4248,592,0,63,27,0,4,7
858,858,58637818,5.5,24,39822,0.11,1375,115150424,58715510,56434914,0,3246,369,800,548,0,63,27,0,4,17
859,859,58637818,5.5,24,39822,0.11,4224,25130000,0,25130000,0,3246,369,800,548,0,63,27,0,4,17
860,860,0,6.6,58,29357,0.83,1890,80227619,22455510,57772109,2,1673,2347,3564,22,0,63,27,92,7,13
861,861,0,6.6,58,29357,0.83,4655,21202829,21202829,0,2,1673,2347,3564,22,0,63,27,92,7,13
862,862,119420252,5.1,41,40018,0.22,485,292817841,119436770,173381071,0,622,6051,6144,637,0,63,27,0,2,0
863,863,55179308,5.8,34,39934,0.27,1516,102512802,55250026,47262776,0,4030,2706,4153,1081,0,63,27,48,4,9
864,864,17281832,6.1,0,39836,0.38,2187,66655938,17303424,49352514,0,730,5440,1746,644,0,18,27,0,1,8
865,865,25450527,6.5,52,39857,0.59,2551,53850527,25450527,28400000,0,1149,4368,436,1690,0,63,27,47,0,5
866,866,177118775,6.0,42,39955,0.44,286,402231063,177243721,224987342,0,556,253,4556,1538,0,63,27,0,1,4
867,867,65452312,6.4,55,39976,0.51,1076,152364370,65452312,86912058,0,1509,2992,3760,1705,0,63,27,103,0,5
868,868,30000000,6.5,57,40186,0.67,2626,51445503,30101577,21343926,0,2202,2632,1248,1150,1325,2,27,0,0,9
869,869,28501651,7.1,58,40151,0.63,2889,45043870,28544157,16499713,0,5793,2460,4378,777,0,63,27,0,7,21
870,870,28501651,7.1,58,40151,0.63,5112,17856688,656688,17200000,0,5793,2460,4378,777,0,63,27,0,7,21
871,871,18439082,6.4,58,40088,0.56,3590,32679264,18451251,14228013,0,4995,2706,3030,1402,1101,63,27,0,4,9
872,872,66700000,5.6,22,40256,0.12,1192,135808837,67061228,68747609,0,2084,2697,2108,78,0,63,27,103,0,4
873,873,44047293,5.6,31,40235,0.18,2488,55909910,44875481,11034429,0,793,5878,3129,972,0,63,27,92,0,4
874,874,38240768,6.5,55,40235,0.71,2471,56445534,39123589,17321945,0,5780,4817,2840,174,0,63,27,0,12,20
875,875,33583175,6.2,44,40438,0.52,2278,63354114,33679655,29674459,0,1031,3701,2725,826,0,63,27,103,12,15
876,876,72980108,5.9,56,40389,0.42,1774,86796502,73026337,13770165,0,5545,4661,6144,721,0,63,27,0,4,0
877,877,11016593,7.2,77,40256,0.84,2219,65532491,15541549,49990942,0,1884,3014,5769,1475,0,17,27,0,7,15
878,878,42776259,4.9,33,40537,0.2,647,232017848,42779261,189238587,0,2406,2616,1790,1410,0,63,27,0,1,4
879,879,32741596,6.5,56,40473,0.47,1435,108660270,32746941,75913329,0,1227,5728,1221,294,0,63,27,32,7,9
880,880,47000485,5.4,21,40333,0.1,1636,95572749,47059963,48512786,0,470,3262,5831,1438,0,63,27,0,0,4
881,881,42441000,5.9,33,40268,0.2,1678,92678948,62950384,29728564,0,4293,2143,682,927,0,63,27,0,7,13
882,882,54400000,7.0,53,40445,0.51,1163,139716717,55675313,84041404,0,1788,14,1855,1776,0,63,27,0,2,0
883,883,23400000,6.4,44,40291,0.48,3809,29863840,23591432,6272408,0,2677,6171,1021,1621,0,63,27,0,0,1
884,884,8000000,5.5,43,40319,0.48,7108,8629895,8525600,104295,0,6055,3463,5205,908,0,63,27,78,0,4
885,885,13156255,6.3,32,40256,0.21,5065,18195238,13942007,4253231,0,3133,1913,183,1160,0,63,27,92,0,5
886,886,12000000,4.4,26,40494,0.16,2148,68264973,21416355,46848618,0,1820,5327,770,301,593,63,27,0,0,18
887,887,57744720,6.2,45,40417,0.29,2083,70587268,57744720,12842548,0,1013,2222,3995,851,0,63,27,78,0,5
888,888,32578915,5.6,25,40207,0.16,2944,43796937,32680633,11116304,0,3458,3098,338,1078,0,63,27,47,4,17
889,889,15150933,6.5,63,40186,0.66,4864,19685588,15285588,4400000,0,4145,4776,2646,1159,0,63,27,32,4,7
890,890,31146570,6.9,65,40786,0.76,2820,46604054,31177548,15426506,0,2247,5835,1115,853,0,63,27,34,7,20
891,891,48430355,5.3,0,40557,0.46,2085,70546865,48475290,22071575,0,5974,3392,2701,1477,0,63,27,0,4,7
892,892,19478384,6.2,55,40585,0.4,3187,38993548,19490041,19503507,0,947,2376,559,967,0,62,27,80,0,1
893,893,46440491,7.1,69,40870,0.92,1098,149717124,46462469,103254655,0,2509,2303,622,1510,116,62,27,0,2,1
894,894,7100000,6.2,53,40830,0.41,7445,7684524,7204138,480386,0,2908,2406,6159,359,0,63,27,0,4,0
895,895,21300000,6.0,35,40816,0.06,3050,41642166,21302340,20339826,0,1287,4368,4814,777,0,63,27,0,7,15
896,896,18429081,5.9,26,40977,0.0,4705,20790486,18450127,2340359,0,1681,3372,1782,189,0,63,27,0,4,7
897,897,0,7.9,0,43364,0.0,6719,10000000,10000000,0,0,3030,1811,5472,1779,0,63,27,0,4,7
898,898,1600000,6.8,68,41453,0.75,9890,3027956,2274649,753307,0,766,154,1769,1777,0,62,27,3,1,7
899,899,274084951,7.7,96,41551,0.96,113,693698673,274092705,419605968,7,5259,2053,1663,46,0,62,27,36,7,18
900,900,1400000,7.1,67,41236,0.76,7287,8038792,1561577,6477215,0,913,1106,4756,1769,0,63,27,0,7,13
901,901,1408261,5.8,54,41068,0.68,8233,5804574,0,5804574,0,825,3268,2182,1206,0,63,27,0,12,15
902,902,0,7.3,85,21909,0.9,6861,9464608,9464608,0,0,3962,629,1724,297,0,63,27,0,2,8
903,903,520447,6.5,68,41733,0.83,9974,2940888,99612,2841276,0,2762,4122,6009,1376,0,62,27,0,4,7
904,904,1600000,7.4,85,40857,0.92,8617,4972016,1728953,3243063,0,4229,2773,5871,735,0,63,27,0,7,12
905,905,16816,5.3,37,40837,0.1,5824,13747138,13747138,0,0,4457,4463,553,806,0,63,27,0,5,7
906,906,4439063,6.8,69,40585,0.67,8843,4569967,4444612,125355,0,542,5845,1016,879,0,63,27,0,7,0
907,907,0,6.1,29,40238,0.08,9667,3317662,0,3317662,0,5236,182,1985,605,0,63,27,0,7,20
908,908,1752214,7.7,45,40431,0.55,9007,4289993,1755212,2534781,0,3796,829,4869,1415,0,63,27,0,4,7
909,909,5764842,7.2,81,40703,0.85,5712,14314407,5790894,8523513,1,1884,1101,4354,1174,0,63,27,32,4,7
910,910,31000000,6.3,48,40263,0.51,6205,11831131,3075255,8755876,0,3162,3638,233,106,0,63,27,0,7,15
911,911,2251324,7.5,83,40060,0.94,7410,7788804,2388804,5400000,0,4711,2211,5243,95,0,62,27,0,4,0
912,912,0,7.2,54,39577,0.48,10013,2896988,25343,2871645,0,4258,5331,1837,1527,0,62,27,92,4,7
913,913,0,5.8,39,39437,0.31,3813,29830239,15000,29815239,0,5646,5184,2839,1241,112,62,27,0,4,8
914,914,2591047,7.2,85,38982,0.9,8648,4911725,2697938,2213787,0,5199,2673,5383,1493,0,63,27,0,7,0
915,915,3806471,7.0,63,37540,0.76,6875,9413956,4046737,5367219,0,2521,3814,2731,1603,0,63,27,0,4,7
916,916,190871149,7.0,0,41789,0.56,94,758536735,241407328,517129407,0,327,1760,5385,1452,0,63,27,0,0,1
917,917,0,7.3,74,35608,0.83,584,250700000,99112101,151587899,0,5670,3104,5113,1476,860,63,27,92,2,1
918,918,0,7.3,74,35608,0.83,612,243388614,72688614,170700000,0,5670,3104,5113,1476,860,63,27,92,2,1
919,919,0,7.3,74,35608,0.83,6860,9466655,9466655,0,0,5670,3104,5113,1476,860,63,27,92,2,1
920,920,0,8.0,80,27378,0.93,1784,86300000,86300000,0,0,2037,4709,3957,1106,0,63,27,34,4,0
921,921,0,8.1,88,28091,0.92,4367,23689877,23689877,0,4,1897,6079,4722,1546,0,63,27,0,7,0
922,922,0,7.7,90,28473,0.96,387,340800479,169100479,171700000,2,4938,1950,5702,1605,0,63,27,32,7,18
923,923,0,8.0,92,28235,0.97,3232,38251425,38251425,0,4,6105,1537,5864,1765,0,63,27,34,4,17
924,924,0,7.7,65,28895,0.89,4502,22490000,22490000,0,0,4131,2517,1614,1730,0,63,27,0,0,5
925,925,0,7.7,65,28895,0.89,8736,4754904,0,4754904,0,4131,2517,1614,1730,0,63,27,0,0,5
926,926,0,6.3,66,29035,0.63,740,210300000,70300000,140000000,0,5117,3702,4188,1011,0,62,27,47,0,1
927,927,0,6.9,43,30085,0.7,1908,79114085,38264085,40850000,0,438,2487,4061,858,0,63,27,0,1,9
928,928,0,6.9,43,30085,0.7,2277,63356133,21295021,42061112,0,438,2487,4061,858,0,63,27,0,1,9
929,929,0,7.7,61,30246,0.88,1276,125212904,47212904,78000000,0,5625,4935,746,1637,0,63,27,0,0,1
930,930,0,4.3,52,30113,0.37,5717,14297083,14297083,0,0,4065,4256,3716,1254,0,63,27,0,4,7
931,931,0,6.8,75,30533,0.96,2271,63541777,63541777,0,0,5815,4869,2849,1269,0,63,27,34,4,5
